index,ticker,time,price_to_earning,median_vol,raise_from_lowest_price,raise_from_highest_price
0,AAS,2022-09-30,3.5,674949.0,x2,N
1,AAS,2022-12-31,3.7,674949.0,x2,N
2,AAT,2022-12-31,3.5,238949.5,x1.5,N
3,AAT,2023-03-31,3.5,238949.5,x1.5,N
4,ABC,2017-06-30,1.3,9250.0,x2,N
5,ABC,2017-09-30,0.9,9250.0,x2,N
6,ABC,2017-12-31,0.8,9250.0,x2,N
7,ABC,2018-03-31,0.8,9250.0,x2,N
8,ABC,2022-12-31,0.1,9250.0,x2,N
9,ABC,2023-03-31,0.3,9250.0,x2,N
10,ABC,2023-06-30,0.4,9250.0,x2,N
11,ABC,2023-09-30,0.4,9250.0,x2,N
12,ABI,2019-09-30,3.9,23017.5,x2,x2
13,ABI,2020-03-31,3.8,23017.5,x2,x2
14,ACL,2018-06-30,3.4,38266.5,x2,x2
15,ACL,2018-09-30,2.4,38266.5,x2,x2
16,ACL,2018-12-31,2.7,38266.5,x2,x2
17,ACL,2019-03-31,2.9,38266.5,x2,x2
18,ACL,2019-06-30,2.9,38266.5,x2,x2
19,ACL,2019-09-30,3.5,38266.5,x2,x2
20,ACL,2019-12-31,3.9,38266.5,x2,x2
21,ADP,2020-06-30,3.8,900.0,x2,x2
22,AGM,2015-12-31,2.7,107000.0,x2,N
23,AGM,2016-03-31,3.5,107000.0,x2,N
24,AGM,2016-06-30,3.8,107000.0,x2,N
25,AGM,2016-09-30,3.6,107000.0,x2,N
26,AGM,2019-06-30,3.8,107000.0,x2,N
27,ANV,2017-06-30,3.6,1446744.0,x2,x2
28,ANV,2019-03-31,3.9,1446744.0,x2,x2
29,ANV,2019-09-30,3.7,1446744.0,x2,x2
30,ANV,2019-12-31,3.7,1446744.0,x2,x2
31,ANV,2020-03-31,2.6,1446744.0,x2,x2
32,APF,2019-12-31,3.5,9100.0,x2,N
33,APF,2020-03-31,2.8,9100.0,x2,N
34,APF,2020-06-30,3.1,9100.0,x2,N
35,APF,2020-09-30,2.5,9100.0,x2,N
36,APF,2020-12-31,2.8,9100.0,x2,N
37,APF,2022-12-31,3.5,9100.0,x2,N
38,ASM,2018-03-31,3.6,2520350.0,x2,x1.5
39,ASM,2018-06-30,2.8,2520350.0,x2,x1.5
40,ASM,2018-09-30,2.7,2520350.0,x2,x1.5
41,ASM,2018-12-31,1.7,2520350.0,x2,x1.5
42,ASM,2019-03-31,2.3,2520350.0,x2,x1.5
43,ASM,2019-06-30,3.5,2520350.0,x2,x1.5
44,ASM,2019-09-30,3.5,2520350.0,x2,x1.5
45,ASM,2019-12-31,2.7,2520350.0,x2,x1.5
46,ASM,2020-03-31,1.7,2520350.0,x2,x1.5
47,ASM,2020-06-30,2.4,2520350.0,x2,x1.5
48,ASP,2017-03-31,3.2,38791.5,x2,x2
49,ASP,2017-06-30,3.1,38791.5,x2,x2
50,ASP,2017-09-30,3.9,38791.5,x2,x2
51,ASP,2018-12-31,3.4,38791.5,x2,x2
52,ASP,2019-03-31,3.2,38791.5,x2,x2
53,ASP,2019-06-30,2.9,38791.5,x2,x2
54,ASP,2019-09-30,3.1,38791.5,x2,x2
55,AVC,2022-06-30,3.7,637.0,x2,x2
56,AVC,2022-09-30,3.5,637.0,x2,x2
57,AVC,2022-12-31,3.8,637.0,x2,x2
58,AVC,2023-03-31,3.5,637.0,x2,x2
59,BCA,2023-12-31,0.3,42875.5,x2,N
60,BCA,2024-03-31,1.0,42875.5,x2,N
61,BCA,2024-06-30,0.8,42875.5,x2,N
62,BCA,2024-09-30,0.5,42875.5,x2,N
63,BCC,2015-09-30,3.8,285081.0,x1.5,x1.5
64,BCE,2016-03-31,3.7,42995.5,x1.5,x2
65,BCE,2016-06-30,3.6,42995.5,x1.5,x2
66,BCE,2018-12-31,3.6,42995.5,x1.5,x2
67,BDG,2017-06-30,3.1,3200.0,x2,N
68,BDG,2017-09-30,2.7,3200.0,x2,N
69,BDG,2017-12-31,2.9,3200.0,x2,N
70,BDG,2018-03-31,2.4,3200.0,x2,N
71,BDG,2018-06-30,2.0,3200.0,x2,N
72,BDG,2018-09-30,3.5,3200.0,x2,N
73,BDG,2018-12-31,2.5,3200.0,x2,N
74,BDG,2019-03-31,2.6,3200.0,x2,N
75,BDG,2019-06-30,2.9,3200.0,x2,N
76,BDG,2019-09-30,2.6,3200.0,x2,N
77,BDG,2019-12-31,3.7,3200.0,x2,N
78,BDG,2022-09-30,3.7,3200.0,x2,N
79,BDG,2022-12-31,2.2,3200.0,x2,N
80,BDG,2023-03-31,3.5,3200.0,x2,N
81,BDG,2023-06-30,3.2,3200.0,x2,N
82,BDT,2018-06-30,2.8,31218.5,x2,x2
83,BDT,2018-09-30,3.1,31218.5,x2,x2
84,BDT,2018-12-31,3.1,31218.5,x2,x2
85,BDT,2019-03-31,3.5,31218.5,x2,x2
86,BDT,2019-06-30,3.9,31218.5,x2,x2
87,BFC,2016-03-31,3.5,304372.5,x2,x1.5
88,BFC,2016-06-30,3.8,304372.5,x2,x1.5
89,BLI,2019-06-30,3.6,5900.0,x2,x2
90,BMS,2019-12-31,3.6,131737.0,x2,x2
91,BMS,2021-06-30,3.6,131737.0,x2,x2
92,BRC,2016-03-31,3.9,3150.0,x1.5,x1.5
93,BRC,2016-12-31,3.6,3150.0,x1.5,x1.5
94,BSR,2022-09-30,3.7,6803234.0,x1.5,N
95,BSR,2022-12-31,2.7,6803234.0,x1.5,N
96,BSR,2023-03-31,3.2,6803234.0,x1.5,N
97,BTP,2015-12-31,3.4,17074.5,x1.5,N
98,BTP,2016-03-31,2.7,17074.5,x1.5,N
99,BTP,2016-06-30,2.8,17074.5,x1.5,N
100,BTP,2016-09-30,3.3,17074.5,x1.5,N
101,BTP,2018-03-31,1.9,17074.5,x1.5,N
102,BTP,2018-06-30,2.2,17074.5,x1.5,N
103,BTP,2018-09-30,2.3,17074.5,x1.5,N
104,BTP,2019-12-31,3.1,17074.5,x1.5,N
105,BTP,2020-03-31,2.5,17074.5,x1.5,N
106,BTP,2020-06-30,3.6,17074.5,x1.5,N
107,BTP,2020-09-30,3.6,17074.5,x1.5,N
108,C32,2015-03-31,2.8,16420.0,x2,N
109,C32,2015-06-30,2.8,16420.0,x2,N
110,C32,2015-09-30,2.8,16420.0,x2,N
111,C32,2015-12-31,2.6,16420.0,x2,N
112,C32,2016-03-31,3.9,16420.0,x2,N
113,C32,2016-06-30,3.9,16420.0,x2,N
114,C32,2016-12-31,3.8,16420.0,x2,N
115,C32,2017-09-30,3.7,16420.0,x2,N
116,C32,2018-06-30,2.7,16420.0,x2,N
117,C32,2018-09-30,3.1,16420.0,x2,N
118,C32,2018-12-31,2.9,16420.0,x2,N
119,C32,2019-03-31,3.4,16420.0,x2,N
120,C32,2019-12-31,3.9,16420.0,x2,N
121,C32,2020-03-31,2.8,16420.0,x2,N
122,C32,2020-06-30,3.1,16420.0,x2,N
123,C32,2020-09-30,3.8,16420.0,x2,N
124,C4G,2019-09-30,3.9,1319723.0,x2,x2
125,CAP,2015-03-31,3.0,20750.0,x2,x2
126,CAP,2015-06-30,2.9,20750.0,x2,x2
127,CAP,2015-09-30,2.6,20750.0,x2,x2
128,CAP,2015-12-31,2.3,20750.0,x2,x2
129,CAP,2016-03-31,3.3,20750.0,x2,x2
130,CAP,2018-06-30,3.2,20750.0,x2,x2
131,CAP,2020-06-30,3.8,20750.0,x2,x2
132,CBI,2021-03-31,2.5,700.0,x2,N
133,CBI,2021-06-30,3.6,700.0,x2,N
134,CBI,2021-09-30,3.6,700.0,x2,N
135,CBI,2021-12-31,3.3,700.0,x2,N
136,CBI,2022-03-31,3.7,700.0,x2,N
137,CBI,2022-06-30,2.9,700.0,x2,N
138,CCL,2018-12-31,3.4,261623.0,x2,x2
139,CCL,2019-03-31,3.3,261623.0,x2,x2
140,CCL,2020-03-31,3.5,261623.0,x2,x2
141,CET,2019-03-31,3.7,4800.0,x2,x2
142,CET,2019-06-30,3.6,4800.0,x2,x2
143,CET,2019-09-30,3.9,4800.0,x2,x2
144,CIA,2022-12-31,2.7,8600.0,x1.5,N
145,CIA,2023-03-31,2.8,8600.0,x1.5,N
146,CIA,2023-06-30,2.6,8600.0,x1.5,N
147,CIA,2023-09-30,2.3,8600.0,x1.5,N
148,CII,2017-06-30,3.7,5823694.0,x1.5,N
149,CLC,2020-03-31,3.5,3900.0,x2,x2
150,CLH,2017-12-31,3.9,2865.0,x2,x2
151,CLH,2018-03-31,3.0,2865.0,x2,x2
152,CLH,2018-09-30,2.8,2865.0,x2,x2
153,CLH,2018-12-31,3.9,2865.0,x2,x2
154,CLH,2019-06-30,3.5,2865.0,x2,x2
155,CLH,2019-09-30,2.9,2865.0,x2,x2
156,CLH,2019-12-31,3.4,2865.0,x2,x2
157,CLH,2020-03-31,3.7,2865.0,x2,x2
158,CLH,2020-06-30,3.1,2865.0,x2,x2
159,CLH,2020-09-30,3.5,2865.0,x2,x2
160,CMD,2019-09-30,3.9,1100.0,x2,N
161,CMD,2020-06-30,2.6,1100.0,x2,N
162,CMD,2020-09-30,3.6,1100.0,x2,N
163,CMD,2020-12-31,2.1,1100.0,x2,N
164,CMD,2021-03-31,3.8,1100.0,x2,N
165,CMT,2018-09-30,3.1,3700.0,x2,x2
166,CMX,2018-09-30,3.9,619497.0,x2,x2
167,CNT,2022-06-30,2.4,6618.5,x2,N
168,CNT,2022-09-30,2.5,6618.5,x2,N
169,CNT,2022-12-31,2.5,6618.5,x2,N
170,CNT,2023-03-31,2.5,6618.5,x2,N
171,CNT,2023-06-30,3.1,6618.5,x2,N
172,CNT,2023-09-30,3.8,6618.5,x2,N
173,CNT,2024-03-31,3.6,6618.5,x2,N
174,CNT,2024-09-30,3.8,6618.5,x2,N
175,CSC,2018-03-31,2.3,63915.0,x2,N
176,CSC,2018-06-30,1.5,63915.0,x2,N
177,CSC,2018-09-30,1.7,63915.0,x2,N
178,CSC,2018-12-31,2.7,63915.0,x2,N
179,CSC,2019-03-31,3.4,63915.0,x2,N
180,CSC,2022-12-31,3.5,63915.0,x2,N
181,CSC,2023-03-31,3.6,63915.0,x2,N
182,CST,2022-06-30,3.8,82196.0,x2,N
183,CST,2022-09-30,2.4,82196.0,x2,N
184,CST,2022-12-31,1.6,82196.0,x2,N
185,CST,2023-03-31,1.9,82196.0,x2,N
186,CST,2023-06-30,2.3,82196.0,x2,N
187,CST,2023-09-30,2.3,82196.0,x2,N
188,CST,2023-12-31,2.4,82196.0,x2,N
189,CST,2024-03-31,3.6,82196.0,x2,N
190,CST,2024-06-30,2.8,82196.0,x2,N
191,CST,2024-09-30,3.0,82196.0,x2,N
192,CSV,2018-12-31,3.8,587879.5,x2,x2
193,CSV,2019-09-30,3.6,587879.5,x2,x2
194,CSV,2019-12-31,3.5,587879.5,x2,x2
195,CSV,2020-03-31,2.9,587879.5,x2,x2
196,CSV,2020-06-30,3.6,587879.5,x2,x2
197,CSV,2022-12-31,3.3,587879.5,x2,x2
198,CSV,2023-03-31,3.4,587879.5,x2,x2
199,CTP,2019-06-30,3.4,109001.5,x2,x2
200,CTP,2019-09-30,2.8,109001.5,x2,x2
201,CTP,2020-06-30,3.4,109001.5,x2,x2
202,CTP,2020-09-30,3.1,109001.5,x2,x2
203,CVN,2019-09-30,2.2,155610.0,x2,x1.5
204,CVN,2019-12-31,3.2,155610.0,x2,x1.5
205,CVN,2020-03-31,3.5,155610.0,x2,x1.5
206,CVT,2016-12-31,3.8,600.0,x2,x2
207,CVT,2018-12-31,3.3,600.0,x2,x2
208,CVT,2019-06-30,3.9,600.0,x2,x2
209,CVT,2020-03-31,3.5,600.0,x2,x2
210,CVT,2020-06-30,3.7,600.0,x2,x2
211,D11,2019-06-30,2.6,1300.0,x2,x1.5
212,D11,2020-03-31,3.2,1300.0,x2,x1.5
213,D11,2021-06-30,2.4,1300.0,x2,x1.5
214,D11,2021-09-30,2.3,1300.0,x2,x1.5
215,D11,2022-12-31,3.7,1300.0,x2,x1.5
216,D11,2023-03-31,3.5,1300.0,x2,x1.5
217,D2D,2015-03-31,3.9,38513.5,x2,N
218,D2D,2019-12-31,3.7,38513.5,x2,N
219,D2D,2020-03-31,1.8,38513.5,x2,N
220,D2D,2020-06-30,2.1,38513.5,x2,N
221,DBC,2020-03-31,2.5,6246169.0,x2,x1.5
222,DBC,2020-09-30,3.4,6246169.0,x2,x1.5
223,DC2,2016-06-30,1.8,3801.0,x2,x2
224,DC2,2016-09-30,2.6,3801.0,x2,x2
225,DC2,2019-12-31,3.9,3801.0,x2,x2
226,DC2,2020-09-30,3.9,3801.0,x2,x2
227,DC4,2024-06-30,3.6,133157.0,x1.5,N
228,DC4,2024-09-30,3.8,133157.0,x1.5,N
229,DCM,2022-06-30,3.5,3455938.5,x1.5,N
230,DCM,2022-09-30,3.5,3455938.5,x1.5,N
231,DCM,2022-12-31,2.8,3455938.5,x1.5,N
232,DCM,2023-03-31,3.7,3455938.5,x1.5,N
233,DDV,2022-12-31,3.1,976581.0,x2,x2
234,DGC,2020-03-31,3.8,2313523.0,x2,x2
235,DGC,2022-12-31,3.7,2313523.0,x2,x2
236,DGC,2023-03-31,3.6,2313523.0,x2,x2
237,DPM,2022-03-31,3.8,2404390.5,x1.5,N
238,DPM,2022-06-30,2.6,2404390.5,x1.5,N
239,DPM,2022-09-30,2.4,2404390.5,x1.5,N
240,DPM,2022-12-31,2.4,2404390.5,x1.5,N
241,DPM,2023-03-31,3.1,2404390.5,x1.5,N
242,DPR,2015-03-31,3.5,219199.5,x1.5,x1.5
243,DPR,2015-06-30,2.6,219199.5,x1.5,x1.5
244,DPR,2015-09-30,3.1,219199.5,x1.5,x1.5
245,DPR,2017-09-30,3.9,219199.5,x1.5,x1.5
246,DQC,2015-03-31,3.3,24195.0,x2,x1.5
247,DQC,2015-06-30,3.3,24195.0,x2,x1.5
248,DS3,2018-09-30,3.8,3700.0,x2,N
249,DS3,2019-09-30,3.5,3700.0,x2,N
250,DS3,2019-12-31,3.3,3700.0,x2,N
251,DS3,2020-03-31,2.7,3700.0,x2,N
252,DS3,2024-09-30,3.6,3700.0,x2,N
253,DST,2022-09-30,3.9,84100.0,x1.5,N
254,DST,2022-12-31,3.8,84100.0,x1.5,N
255,DTD,2019-03-31,2.2,704778.5,x2,x2
256,DTD,2019-06-30,3.4,704778.5,x2,x2
257,DTD,2019-12-31,3.1,704778.5,x2,x2
258,DTD,2023-03-31,3.3,704778.5,x2,x2
259,DVP,2020-03-31,3.6,12652.5,x2,x2
260,EID,2015-03-31,3.8,4700.0,x1.5,N
261,EID,2015-06-30,3.9,4700.0,x1.5,N
262,EID,2015-09-30,3.9,4700.0,x1.5,N
263,EID,2015-12-31,3.9,4700.0,x1.5,N
264,EID,2016-06-30,3.8,4700.0,x1.5,N
265,EID,2018-09-30,3.9,4700.0,x1.5,N
266,EID,2018-12-31,3.9,4700.0,x1.5,N
267,EID,2019-06-30,3.6,4700.0,x1.5,N
268,EID,2019-12-31,3.9,4700.0,x1.5,N
269,EID,2020-03-31,3.4,4700.0,x1.5,N
270,EID,2020-06-30,3.6,4700.0,x1.5,N
271,EID,2020-09-30,3.6,4700.0,x1.5,N
272,EID,2022-12-31,3.9,4700.0,x1.5,N
273,EID,2023-03-31,3.7,4700.0,x1.5,N
274,EID,2023-09-30,3.8,4700.0,x1.5,N
275,FCM,2016-12-31,3.9,61005.0,x2,x1.5
276,FCM,2017-06-30,3.8,61005.0,x2,x1.5
277,FMC,2020-03-31,3.8,42936.5,x2,x2
278,FTS,2018-12-31,3.7,1799985.0,x2,x2
279,FTS,2019-03-31,3.3,1799985.0,x2,x2
280,FTS,2019-06-30,2.6,1799985.0,x2,x2
281,FTS,2019-09-30,2.6,1799985.0,x2,x2
282,GDT,2020-03-31,3.9,29405.0,x2,x2
283,GIL,2019-12-31,3.4,644374.0,x2,x2
284,GIL,2022-12-31,3.5,644374.0,x2,x2
285,GMC,2020-03-31,3.0,5565.5,x2,x2
286,GMD,2018-06-30,3.4,956138.5,x2,x2
287,GMD,2018-09-30,3.8,956138.5,x2,x2
288,GMD,2018-12-31,3.8,956138.5,x2,x2
289,GMX,2015-03-31,3.1,2200.0,x2,N
290,GMX,2015-06-30,3.4,2200.0,x2,N
291,GMX,2015-09-30,3.5,2200.0,x2,N
292,GMX,2015-12-31,3.3,2200.0,x2,N
293,GMX,2016-03-31,3.7,2200.0,x2,N
294,GMX,2016-06-30,3.7,2200.0,x2,N
295,GMX,2020-03-31,3.7,2200.0,x2,N
296,GMX,2022-06-30,3.8,2200.0,x2,N
297,GMX,2022-09-30,3.0,2200.0,x2,N
298,GMX,2022-12-31,3.1,2200.0,x2,N
299,GMX,2023-03-31,3.7,2200.0,x2,N
300,GPC,2023-12-31,3.4,37705.0,x1.5,N
301,GPC,2024-09-30,3.1,37705.0,x1.5,N
302,HAH,2018-03-31,3.7,2239226.0,x2,x1.5
303,HAH,2018-06-30,3.4,2239226.0,x2,x1.5
304,HAH,2018-09-30,3.7,2239226.0,x2,x1.5
305,HAH,2018-12-31,3.7,2239226.0,x2,x1.5
306,HAH,2019-03-31,3.9,2239226.0,x2,x1.5
307,HAH,2019-06-30,3.9,2239226.0,x2,x1.5
308,HAH,2020-03-31,3.1,2239226.0,x2,x1.5
309,HAH,2022-09-30,3.4,2239226.0,x2,x1.5
310,HAH,2022-12-31,2.7,2239226.0,x2,x1.5
311,HAH,2023-03-31,3.2,2239226.0,x2,x1.5
312,HBC,2024-06-30,3.5,1530685.5,x1.5,N
313,HBC,2024-09-30,1.8,1530685.5,x1.5,N
314,HCC,2015-03-31,2.2,1880.0,x2,N
315,HCC,2015-06-30,2.2,1880.0,x2,N
316,HCC,2015-09-30,3.1,1880.0,x2,N
317,HCC,2015-12-31,3.8,1880.0,x2,N
318,HCC,2016-03-31,3.1,1880.0,x2,N
319,HCC,2016-06-30,3.5,1880.0,x2,N
320,HCC,2016-12-31,3.6,1880.0,x2,N
321,HCC,2017-03-31,3.5,1880.0,x2,N
322,HCC,2017-06-30,3.7,1880.0,x2,N
323,HCC,2017-12-31,3.3,1880.0,x2,N
324,HCC,2018-03-31,3.6,1880.0,x2,N
325,HCC,2018-09-30,3.3,1880.0,x2,N
326,HCC,2018-12-31,3.4,1880.0,x2,N
327,HCC,2019-03-31,3.7,1880.0,x2,N
328,HCD,2019-03-31,3.9,394750.0,x2,x2
329,HCD,2019-06-30,3.1,394750.0,x2,x2
330,HCD,2019-09-30,3.4,394750.0,x2,x2
331,HCD,2019-12-31,3.9,394750.0,x2,x2
332,HCD,2022-12-31,3.9,394750.0,x2,x2
333,HD6,2022-06-30,2.3,53310.0,x2,N
334,HD6,2022-09-30,3.8,53310.0,x2,N
335,HD6,2022-12-31,3.8,53310.0,x2,N
336,HD6,2023-03-31,3.8,53310.0,x2,N
337,HDG,2020-03-31,2.7,1759033.0,x2,x2
338,HDG,2020-06-30,2.9,1759033.0,x2,x2
339,HHS,2020-03-31,3.4,2045150.0,x2,x2
340,HHS,2020-06-30,3.5,2045150.0,x2,x2
341,HIG,2023-06-30,3.8,1000.0,x1.5,x1.5
342,HLC,2015-09-30,3.9,5203.5,x2,N
343,HLC,2015-12-31,3.0,5203.5,x2,N
344,HLC,2016-03-31,2.8,5203.5,x2,N
345,HLC,2016-06-30,2.8,5203.5,x2,N
346,HLC,2016-09-30,3.7,5203.5,x2,N
347,HLC,2016-12-31,3.0,5203.5,x2,N
348,HLC,2017-03-31,3.3,5203.5,x2,N
349,HLC,2017-09-30,2.3,5203.5,x2,N
350,HLC,2017-12-31,2.4,5203.5,x2,N
351,HLC,2018-03-31,2.2,5203.5,x2,N
352,HLC,2018-06-30,2.4,5203.5,x2,N
353,HLC,2018-09-30,1.6,5203.5,x2,N
354,HLC,2018-12-31,2.2,5203.5,x2,N
355,HLC,2019-03-31,2.1,5203.5,x2,N
356,HLC,2019-06-30,3.2,5203.5,x2,N
357,HLC,2019-09-30,3.2,5203.5,x2,N
358,HLC,2019-12-31,2.9,5203.5,x2,N
359,HLC,2020-03-31,2.9,5203.5,x2,N
360,HLC,2020-06-30,2.8,5203.5,x2,N
361,HLC,2020-09-30,3.2,5203.5,x2,N
362,HLC,2020-12-31,3.9,5203.5,x2,N
363,HLC,2022-09-30,3.8,5203.5,x2,N
364,HLC,2023-09-30,3.5,5203.5,x2,N
365,HLC,2023-12-31,3.2,5203.5,x2,N
366,HLC,2024-06-30,3.9,5203.5,x2,N
367,HLD,2015-03-31,1.6,19800.0,x2,x2
368,HLD,2015-06-30,1.6,19800.0,x2,x2
369,HLD,2015-09-30,1.2,19800.0,x2,x2
370,HLD,2015-12-31,2.2,19800.0,x2,x2
371,HLD,2016-03-31,2.1,19800.0,x2,x2
372,HLD,2016-06-30,2.0,19800.0,x2,x2
373,HLD,2016-09-30,1.4,19800.0,x2,x2
374,HLD,2016-12-31,1.9,19800.0,x2,x2
375,HLD,2017-03-31,2.3,19800.0,x2,x2
376,HLD,2017-06-30,2.8,19800.0,x2,x2
377,HLD,2017-12-31,1.9,19800.0,x2,x2
378,HLD,2018-03-31,2.7,19800.0,x2,x2
379,HLD,2018-06-30,2.2,19800.0,x2,x2
380,HLD,2018-09-30,2.2,19800.0,x2,x2
381,HLD,2018-12-31,2.1,19800.0,x2,x2
382,HLD,2019-03-31,2.6,19800.0,x2,x2
383,HLD,2019-06-30,3.1,19800.0,x2,x2
384,HLD,2019-09-30,2.1,19800.0,x2,x2
385,HLD,2019-12-31,3.5,19800.0,x2,x2
386,HLD,2020-03-31,3.6,19800.0,x2,x2
387,HMC,2016-12-31,1.5,18048.5,x2,N
388,HMC,2017-03-31,1.7,18048.5,x2,N
389,HMC,2017-06-30,1.9,18048.5,x2,N
390,HMC,2017-09-30,2.2,18048.5,x2,N
391,HMC,2017-12-31,2.1,18048.5,x2,N
392,HMC,2018-03-31,2.6,18048.5,x2,N
393,HMC,2018-06-30,1.9,18048.5,x2,N
394,HMC,2018-09-30,2.1,18048.5,x2,N
395,HMC,2018-12-31,2.0,18048.5,x2,N
396,HMC,2019-03-31,2.9,18048.5,x2,N
397,HMC,2019-06-30,3.2,18048.5,x2,N
398,HMC,2019-09-30,3.7,18048.5,x2,N
399,HMC,2020-12-31,3.6,18048.5,x2,N
400,HMC,2021-03-31,2.4,18048.5,x2,N
401,HMC,2021-06-30,2.6,18048.5,x2,N
402,HMC,2021-09-30,3.0,18048.5,x2,N
403,HMC,2021-12-31,3.2,18048.5,x2,N
404,HMH,2015-09-30,3.6,1100.0,x1.5,N
405,HMH,2015-12-31,3.3,1100.0,x1.5,N
406,HMH,2016-03-31,3.5,1100.0,x1.5,N
407,HMH,2016-06-30,3.6,1100.0,x1.5,N
408,HMH,2016-09-30,3.6,1100.0,x1.5,N
409,HMH,2016-12-31,3.4,1100.0,x1.5,N
410,HMH,2017-03-31,3.7,1100.0,x1.5,N
411,HMH,2017-06-30,3.6,1100.0,x1.5,N
412,HMH,2017-09-30,3.7,1100.0,x1.5,N
413,HPD,2017-06-30,2.1,1200.0,x2,x1.5
414,HPD,2017-09-30,3.5,1200.0,x2,x1.5
415,HQC,2015-12-31,3.6,6265255.5,x1.5,N
416,HQC,2016-03-31,3.7,6265255.5,x1.5,N
417,HQC,2016-06-30,3.6,6265255.5,x1.5,N
418,HSG,2020-03-31,3.7,11777917.0,x2,x1.5
419,HSG,2022-06-30,3.8,11777917.0,x2,x1.5
420,HSL,2019-06-30,3.2,99508.5,x2,x1.5
421,HSL,2019-09-30,3.1,99508.5,x2,x1.5
422,HSL,2019-12-31,2.5,99508.5,x2,x1.5
423,HSL,2020-03-31,2.5,99508.5,x2,x1.5
424,HTE,2018-09-30,3.1,5800.0,x1.5,x1.5
425,HTG,2017-12-31,3.9,23110.0,x2,x1.5
426,HTG,2018-03-31,3.6,23110.0,x2,x1.5
427,HTG,2018-06-30,3.1,23110.0,x2,x1.5
428,HTG,2018-09-30,3.4,23110.0,x2,x1.5
429,HTG,2019-03-31,3.9,23110.0,x2,x1.5
430,HTG,2019-06-30,3.9,23110.0,x2,x1.5
431,HTG,2019-09-30,3.7,23110.0,x2,x1.5
432,HTG,2019-12-31,3.2,23110.0,x2,x1.5
433,HTG,2020-03-31,2.5,23110.0,x2,x1.5
434,HTG,2021-12-31,3.4,23110.0,x2,x1.5
435,HTG,2022-06-30,3.2,23110.0,x2,x1.5
436,HTG,2022-09-30,2.2,23110.0,x2,x1.5
437,HTG,2022-12-31,2.3,23110.0,x2,x1.5
438,HTG,2023-03-31,3.7,23110.0,x2,x1.5
439,HTI,2015-06-30,3.7,6300.0,x1.5,N
440,HTI,2015-09-30,3.6,6300.0,x1.5,N
441,HTI,2015-12-31,3.1,6300.0,x1.5,N
442,HTI,2016-03-31,3.5,6300.0,x1.5,N
443,HTI,2016-06-30,3.5,6300.0,x1.5,N
444,HTI,2016-09-30,3.9,6300.0,x1.5,N
445,HTI,2016-12-31,3.9,6300.0,x1.5,N
446,HTI,2017-03-31,3.3,6300.0,x1.5,N
447,HTI,2017-06-30,3.9,6300.0,x1.5,N
448,HTI,2017-09-30,3.4,6300.0,x1.5,N
449,HTI,2017-12-31,3.1,6300.0,x1.5,N
450,HTI,2018-03-31,3.7,6300.0,x1.5,N
451,HTI,2018-06-30,3.1,6300.0,x1.5,N
452,HTI,2018-09-30,3.0,6300.0,x1.5,N
453,HTI,2018-12-31,2.8,6300.0,x1.5,N
454,HTI,2019-03-31,2.8,6300.0,x1.5,N
455,HTI,2019-06-30,2.9,6300.0,x1.5,N
456,HTI,2019-09-30,3.0,6300.0,x1.5,N
457,HTI,2019-12-31,3.2,6300.0,x1.5,N
458,HTI,2020-03-31,3.0,6300.0,x1.5,N
459,HTI,2020-06-30,3.9,6300.0,x1.5,N
460,HTL,2015-03-31,2.6,1200.0,x2,x2
461,HTL,2015-06-30,3.9,1200.0,x2,x2
462,HTL,2022-09-30,3.7,1200.0,x2,x2
463,HTL,2022-12-31,3.6,1200.0,x2,x2
464,HTL,2023-12-31,3.0,1200.0,x2,x2
465,HTN,2020-03-31,2.0,662388.0,x2,x2
466,HTN,2020-06-30,3.0,662388.0,x2,x2
467,HTN,2020-09-30,2.3,662388.0,x2,x2
468,HTV,2015-06-30,3.4,1800.0,x1.5,N
469,HTV,2015-09-30,3.6,1800.0,x1.5,N
470,HTV,2015-12-31,3.8,1800.0,x1.5,N
471,HU3,2015-03-31,2.7,2703.0,x2,x1.5
472,HU3,2015-06-30,3.1,2703.0,x2,x1.5
473,HU3,2015-09-30,2.6,2703.0,x2,x1.5
474,HU3,2015-12-31,3.1,2703.0,x2,x1.5
475,HU3,2016-03-31,2.6,2703.0,x2,x1.5
476,HU3,2016-06-30,1.9,2703.0,x2,x1.5
477,HU3,2016-09-30,2.5,2703.0,x2,x1.5
478,HU3,2016-12-31,2.5,2703.0,x2,x1.5
479,HU3,2017-03-31,2.2,2703.0,x2,x1.5
480,HU3,2017-06-30,3.3,2703.0,x2,x1.5
481,HU3,2017-12-31,2.7,2703.0,x2,x1.5
482,HU3,2018-12-31,3.4,2703.0,x2,x1.5
483,HU3,2019-03-31,3.3,2703.0,x2,x1.5
484,HU3,2019-06-30,2.9,2703.0,x2,x1.5
485,HU3,2019-09-30,2.5,2703.0,x2,x1.5
486,HU3,2019-12-31,3.6,2703.0,x2,x1.5
487,HU4,2016-09-30,3.5,19300.0,x2,x2
488,HU4,2017-06-30,3.9,19300.0,x2,x2
489,HU4,2017-09-30,3.2,19300.0,x2,x2
490,HUB,2019-03-31,3.8,27241.0,x2,x2
491,HVA,2017-09-30,3.1,9000.0,x2,x2
492,HVT,2015-03-31,3.5,5911.0,x2,x1.5
493,HVT,2015-06-30,3.9,5911.0,x2,x1.5
494,HVT,2022-06-30,3.9,5911.0,x2,x1.5
